,Date,User,Tweet,Like,Location,Reply,Retweeet,Classification
512,2022-10-19 20:35:21+00:00,RJBR13rene,"La Macronie place les fidèles. @JeanCASTEX 
#RATP https://t.co/xbVX7Dfhu0",2,sud,0,0,positif
513,2022-10-19 20:34:28+00:00,JeanVal26536332,"""La nouvelle photo qui fait fureur sur les profils LinkedIn !!! "" #Castex #RATP https://t.co/OJkysaawp7",1,Neverland,0,0,positif
514,2022-10-19 20:32:27+00:00,ClodGrand,"@JeanCASTEX #RATP LA FLUIDITÉ C'EST SIMPLE !
LES HEURES À FORTE DENSITÉ IL FAUT AUGMENTER LA CADENCE, ET LES HEURES CREUSÉS DIMINUER LA CADENCE. 
ÇA C'EST SERVIR ET QUE LES CLIENTS APPRÉCIENT ET AMENER AINSI D'AUTRES CLIENTS! LE RESTE..C'EST DU COMMUNISME QU'IL FAUT ABATTRE QUOI!",0,"Ile-de-France, France",0,0,negatif
515,2022-10-19 20:28:03+00:00,Emmanue24003933,"@veritebeaute @JeanCASTEX 
Jeannot 30 min à 1 heure d'activité physique journalière assurée avec ton nouveau boulot : à la maison tu vas pouvoir ""rentrer avec tes pieds""...😂👍
#Castex #RATP #yodatalk",1,"The truth disturbs, lie kills!",0,0,negatif
516,2022-10-19 20:23:25+00:00,Next_Alert,✅ Le trafic est rétabli sur l’ensemble de la #Ligne6 #RATP RT @Ligne6_RATP,0,"Paris, France",0,0,positif
517,2022-10-19 20:22:22+00:00,Ligne6_RATP,✅ Le trafic est rétabli sur l’ensemble de la #Ligne6 #RATP,1,,0,0,positif
518,2022-10-19 20:14:43+00:00,FaguoKarl,"On y croit tous ! 
#RATP #Castex #Macron #lrem #RépubliqueBananière https://t.co/TWQq289fMO",0,Europe de l'ouest,0,0,negatif
519,2022-10-19 20:14:09+00:00,Emmanue24003933,"@Develo_pas_peur @JeanCASTEX 
Jeannot 30 min à 1 heure d'activité physique journalière assurée avec ton nouveau boulot : à la maison tu vas pouvoir ""rentrer avec tes pieds""...😂👍
#Castex #RATP #yodatalk",1,"The truth disturbs, lie kills!",0,0,negatif
520,2022-10-19 20:10:19+00:00,GabrielDruart,"Il serait surtout tellement mieux en tant que PDG des trains Brio... 🤡

#Castex #RATP https://t.co/JAgiGTEaxK",1,"Val-de-Marne, Ile-de-France",0,0,negatif
521,2022-10-19 20:09:06+00:00,RomainAMBRO,"🔵Le 6/9H @FranceBleuParis🔵
 @France3Paris📻📺
⏰JEU20/10
▪️7h00 #Lola🤍
▪️7h30 Carburants⛽️ 
▪️7h40 Chantier @Villeneuve94190 🚧
▪️7h45 Le défi de Xavier Thévenard🏃‍♂️
▪️8h00 #Castex #RATP🚇
▪️8h15 @JeanDoridot
▪️8h35 #PSG⚽️
▪️8h45 RDV du vintage à Paris👖
▪️8h50 @Willy_Rovelli😂 https://t.co/I8RZl3msiH",4,"Paris, Ile-de-France",0,0,neutre
522,2022-10-19 20:04:04+00:00,KiriJeankiri,"J' ai toujours pensé que #JeanCastex finirait sa carrière comme poinçonneur aux Lilas.
#RATP #DirectAN #Macronie #MotionDeCensure #RENAISSANCE #favoritisme",0,La France des ploucs ,0,0,neutre
523,2022-10-19 20:02:06+00:00,doudou79,"450000€/ an … voilà comment on reclasse les amis . Quel monde de dingue et tout le monde dit amen
#Castex #macron #RATP #magouille https://t.co/PhETpXjug1",0,,0,0,negatif
524,2022-10-19 19:35:08+00:00,Juanped08930435,@alerteurpol2021 Le nouveau directeur de la #RATP . https://t.co/uxccmpfug6,0,,0,0,neutre
525,2022-10-19 19:30:30+00:00,ccastanette,#Castex vient d'inaugurer sa toute première station de Métro en tant que nouveau pdg de la #RATP https://t.co/Ylh5OmMQTr,2136,Sud du Macronistan ,34,605,neutre
526,2022-10-19 19:24:22+00:00,SoulatgeA,"#Castex nommé président de la #RATP 
On comprend mieux la photo maintenant…
Merci #Macron et la république des copains… https://t.co/T3UPbgkzwf",2,"Pontoise, France",1,0,positif
527,2022-10-19 19:22:07+00:00,Next_Alert,"⚠️Fin d'incident, le trafic reprend progressivement sur l’ensemble de la #Ligne6 #RATP RT @Ligne6_RATP",0,"Paris, France",0,0,positif
528,2022-10-19 19:21:30+00:00,Ligne6_RATP,"⚠️Fin d'incident, le trafic reprend progressivement sur l’ensemble de la #Ligne6 #RATP",1,,1,0,positif
529,2022-10-19 19:18:37+00:00,Ligne12_RATP,✅ Le trafic est rétabli sur l’ensemble de la #Ligne12 #RATP,1,,1,0,positif
530,2022-10-19 19:15:00+00:00,samsay77,"@vpecresse @JeanCASTEX @RATPgroup Vous êtes une marrante vous, avec votre manière gérer #IDFM et donc notre entreprise #RATP, RESPECTER NOUS BORDEL",0,,0,0,neutre
531,2022-10-19 19:14:24+00:00,soprafab,"@TPMP #castex #RATP @gillesverdez  disait que c'etait de la comunication la photo dans le metro. #auroreBerge qui rentre au conseil d' administration ça vous choque ? ce gouvernement est pourri pourquoi veulent-il reformer la PJ  @RaymondLeMatin 
https://t.co/QZ1exCUuSp",1,lourdes .,1,1,negatif
532,2022-10-19 19:13:24+00:00,rerBhell,"@RERB salut les COTOREP incompétent
La putain de vos race RER bloqué en entrance de la Courneuve

Sérieusement rendez service a toute lidf reconvertissez vous en clown et laissez @TransdevIDF ou @KeolisIDF prendre la suite 
#rerB #RATP",2,,1,0,negatif
533,2022-10-19 19:10:18+00:00,LornaYurii,@T2_RATP A part emmerder les gens qui travaillent..! Encore et toujours les mêmes qui suivent le mouvement. On est déjà dans un contexte de vie compliqué. Merci la #RATP qui est jamais contente.. Bravo a vous.,4,,0,0,positif
534,2022-10-19 19:06:24+00:00,EVDM75007,"@jacquesbaudrier Le rapport entre la nomination de @JeanCASTEX et la mise en concurrence de la #RATP en 2025 (bus), 2030 (tramways) et 2040 (métros et RER) est bien ténu...",1,"Paris, France",0,0,negatif
535,2022-10-19 19:05:07+00:00,Next_Alert,❌ le trafic est interrompu entre Raspail et La Motte-Picquet – Grenelle et reprendra vers 22h00.Cela fait suite à un bagage oublié à Pasteur. #Ligne6 #RATP RT @Ligne6_RATP,0,"Paris, France",0,0,negatif
536,2022-10-19 19:04:30+00:00,Ligne6_RATP,❌ le trafic est interrompu entre Raspail et La Motte-Picquet – Grenelle et reprendra vers 22h00.Cela fait suite à un bagage oublié à Pasteur. #Ligne6 #RATP,6,,1,0,negatif
537,2022-10-19 19:03:42+00:00,xavdulion,"@BFMTV J'espère que dès qu'il va prendre ses fonctions, ils vont lui faire une grève de ouf #RATP",0,"Bouches-du-Rhône, Provence-Alp",0,0,neutre
538,2022-10-19 19:03:31+00:00,pierre_bedier,"En tant que Président @Les_Yvelines, je suis soucieux de l’avancée des dossiers et des attentes des usagers yvelinois. Toutes mes félicitations et mes encouragements à @JeanCASTEX. #RATP 2/2",6,"Yvelines, Ile-de-France",0,0,negatif
539,2022-10-19 18:55:31+00:00,CirleThe,"@BFMTV ALERTE INFO 🚨
#Macron décide de mettre à genoux la #RATP et nomme #JeanCastex à sa tête.",0,,0,0,positif
540,2022-10-19 18:55:14+00:00,alerteurpol2021,"Pas besoin de traverser la rue pour #Castex car #Macron lui a  trouvé une planque pour retraité avec une retraite à 450000 euros par an. #Macron remplace une femme par un homme au nom de l'égalité des sexes ? Non, au nom du macronisme ! #ratp https://t.co/5sUCERRyXk",3,,1,2,negatif
541,2022-10-19 18:51:25+00:00,Tudigou,"@le_Parisien Il n'obtient pas le poste pour ses compétences, mais pour service rendu à la #Macronie... 

➡️ la République des copains. C'est à vomir. 🤢🤢🤢

#RATP #Castex",0,Brest,0,0,negatif
542,2022-10-19 18:50:26+00:00,arkos55,Le recasage de #Castex à la #ratp c'est quand même un putain de scandale.,4,Breizh,4,1,negatif
543,2022-10-19 18:48:00+00:00,orvaltaisboulbi,#castex à la #ratp le parachutage entre amis gros comme une maison là #macronie n'a pas de leçon à donner #macron #borne #renaissance rester entre soi et foutez vous encore de nous,0,"Chaville, France",0,0,negatif
544,2022-10-19 18:43:38+00:00,info_Paris_IDF,"🔴 FLASH - #IledeFrance : C’est désormais confirmé. Le trafic sera perturbé sur le réseau #SNCF et #RATP, ce jeudi #20octobre. 

👉 Ci-dessous, le détail des perturbations : https://t.co/NlbCxajJjO",8,"Ile-de-France, France",0,8,negatif
545,2022-10-19 18:42:47+00:00,washthestamped,@le_Parisien Une des raisons pour lesquelles j'ai quitté la #RATP... Des crétins..,2,"Ronquerolles, France",0,0,negatif
546,2022-10-19 18:37:17+00:00,erreur502,"En tout cas #castex ne rame pas pour être à la tête de la #RATP....
Tu l'as...? Dis tu l'as ...#OkJeSors",43,,4,3,negatif
547,2022-10-19 18:33:28+00:00,BrunoBazz,Lorsque vous comprendrez la manipulation médiatique dans laquelle nous vivons vous vous réveillerez ! Pensez vous que cette photo était totalement innocente #JeanCastex #RATP #TPMP @TPMP le voici avec un gros salaire de nouveau à la clef ! Ça ne choque personne ?! Quelle honte https://t.co/XuI4j1ITDj,5,Belgique,0,0,neutre
548,2022-10-19 18:26:55+00:00,padamecour,Jean Castex PDG de la RATP imaginez il se chauffe et il nous refait toutes les voix #castex #ratp https://t.co/dw9nQGb9vD,353,Paris via Annecy ,15,29,negatif
549,2022-10-19 18:25:52+00:00,massiot,"L'#iPhone servira de pass #Navigo en #2023, mais quand plus exactement ? #RATP  https://t.co/evbrBc4ocK",1,"Paris, France",0,1,neutre
550,2022-10-19 18:25:13+00:00,Next_Alert,✅Fin d'incident. Le trafic est rétabli sur l'ensemble de la #Ligne4 #RATP RT @Ligne4_RATP,0,"Paris, France",0,0,positif
551,2022-10-19 18:24:43+00:00,Ligne4_RATP,✅Fin d'incident. Le trafic est rétabli sur l'ensemble de la #Ligne4 #RATP,1,,1,0,positif
552,2022-10-19 18:22:56+00:00,Next_Alert,"⚠️En raison d'un incident technique sur Saint Placide, le trafic perturbé à la station Saint-Placide en direction de Porte de Clignancourt #ligne4 #RATP RT @Ligne4_RATP",0,"Paris, France",0,0,negatif
553,2022-10-19 18:22:36+00:00,Ligne4_RATP,"⚠️En raison d'un incident technique sur Saint Placide, le trafic perturbé à la station Saint-Placide en direction de Porte de Clignancourt #ligne4 #RATP",1,,1,0,negatif
554,2022-10-19 18:13:29+00:00,thibunel,#macron a la #ratp  il connaît bien le #rail #coco https://t.co/4j0sE0IeX7,6,dubai,1,2,negatif
555,2022-10-19 18:12:02+00:00,Enfantdabord2,"On comprend mieux la fréquentation soudaine de #Castex pour le métro…
#RATP https://t.co/mn5XqM7viW",4,,1,4,negatif
556,2022-10-19 18:11:28+00:00,Next_Alert,"RATP. Demain jeudi, grève sur les lignes de tramway #RATP T1 T2 T3 . Trafic interrompu entre Asnières et St Denis et entre Bobigny et Noisy. T2 uniquement en hoo de pointe . RT @CapitalSocial4",0,"Paris, France",0,0,negatif
557,2022-10-19 18:10:41+00:00,CapitalSocial4,"RATP. Demain jeudi, grève sur les lignes de tramway #RATP T1 T2 T3 .
Trafic interrompu entre Asnières et St Denis et entre Bobigny et Noisy. T2 uniquement en hoo de pointe .",1,,0,3,negatif
558,2022-10-19 18:10:01+00:00,vincent76290,Emmanuel Macron propose Jean Castex comme nouveau PDG de la #RATP https://t.co/Jp019kYaTv,0,"Achères, France",0,0,negatif
559,2022-10-19 18:09:11+00:00,Next_Alert,"⚠️En raison d'un incident technique sur Saint Placide, la rame stationne en direction de Bagneux en direction de Porte de Clignancourt #ligne4 #RATP RT @Ligne4_RATP",0,"Paris, France",0,0,negatif
560,2022-10-19 18:08:46+00:00,Ligne4_RATP,"⚠️En raison d'un incident technique sur Saint Placide, la rame stationne en direction de Bagneux en direction de Porte de Clignancourt #ligne4 #RATP",5,,3,1,negatif
561,2022-10-19 18:05:15+00:00,Jc_Dussse,Quel Bilan pour #Castex à part une France appauvrie et des Français traumatisés par une Com. Covid CATASTROPHIQUE !!! Chez #Macron on récompense les mauvais et on laisse en place les mis en examen !!!! #RATP https://t.co/6AQzqKQONA,0,Hauts de France,0,0,negatif
562,2022-10-19 18:03:23+00:00,SadiPousPous,"#JeanCastex a la #RATP
Bientôt sur vos écrans 

"" Si vous ne voulez pas encombrez les #transports ...
Le meilleur moyens et de ne pas prendre les #transports !"" https://t.co/GfKc8OSenJ",1,"Paris, France",0,1,negatif
563,2022-10-19 18:01:09+00:00,Roomein,Rien de bien surprenant en vrai les sièges recouverts de moquette lui vont si bien les gars #castex #pdgdelaratp #RATP https://t.co/BwtdFepA93,0, Sud Est,0,0,neutre
564,2022-10-19 18:00:26+00:00,jeandionis,"D’accord avec toi @Dbussereau ! Félicitations @JeanCASTEX !  Compétent et proche. Nous l’espérons un jour à la #SNCF pour succéder à l’excellent @JPFarandou ! En attendant, les salariés de la #RATP et les habitants d’Ile de France ont de la chance ….Bonne chance à lui ! https://t.co/wT3c3i56OO",4,Agen,0,0,positif
565,2022-10-19 18:00:11+00:00,thalassa2008,"#IledeFrance : C’est désormais confirmé. Le trafic sera perturbé sur le réseau #SNCF et normal sur le réseau #RATP, ce jeudi #20octobre.",0,France  NICE ,0,2,positif
566,2022-10-19 18:00:06+00:00,kichnumu,"Le gars, il a fait un easter egg. #RATP #JeanCastex https://t.co/11MOvZfyAU",0,"Nord, Nord-Pas-de-Calais",0,0,negatif
567,2022-10-19 17:58:24+00:00,kozakk94,@TPMP Castex n'a pas dupé les français il a juste participé à patron incognito sur M6 😂😂 #TPMP #RATP,1,"Barcelone, Espagne",0,0,negatif
568,2022-10-19 17:57:59+00:00,GundermannLouis,"Nouvelle campagne d'#automne - plutôt réussie - de la 
@EU_Commission 🇪🇺dans le #métro de #Paris. #RATP 
Les plus juristes/philosophes d'entre vous noterons la reprise du concept anglo saxon de ""droits humains"" au détriment des ""droits de l'homme et du citoyen""🇫🇷. #Europe https://t.co/OPPThttyVI",5, La plus belle ville du monde,1,1,negatif
569,2022-10-19 17:56:40+00:00,AimAgnes,"#JeanCastex bientôt directeur de la #RATP 
ben voyons
soit disant il devait se retirer et faire du bricolage on nous prend vraiment pour des idiots 😡",1,,0,0,negatif
570,2022-10-19 17:56:37+00:00,ManuelddRainha,"@mmjl #Castex à la #RATP . #BERGE à #francetv .
Du coup #Philippe adapte son livre en feuilleton sur #francetv .
T'es pas content ? 49.3",1,"Marseille, Provence-Alpes-Côte",0,0,negatif
571,2022-10-19 17:55:55+00:00,maximeguay06,"Une histoire en 3 temps 🚌🚎🚏
#castex #ratp https://t.co/V5BQEQ9XNL",8,Vence/Nice/Lyon/,0,1,negatif
572,2022-10-19 17:52:08+00:00,nasheitans,On vous a dit de traverser la rue pour trouver un job ! #castex #RATP https://t.co/RuvwnlUkC7,0,"Ile-de-France, France",0,0,negatif
573,2022-10-19 17:51:24+00:00,CShabyne,"j'ai cru que c'était un poisson d'avril, Jean Castex président de la RATP ( RESTE ASSIS TES PAYES )😂 #TPMP #RATP",1,,0,0,positif
574,2022-10-19 17:51:01+00:00,DaCunhaRaphael1,"Il trouve pas ses lunettes mais il va diriger les transports parisien 😅😫
#Castex #RATP https://t.co/WYt7GCe07Q",0,"Paris, France",0,0,neutre
575,2022-10-19 17:45:20+00:00,Asm2twitt,"@CNEWS La #RATP serait bien inspirée de souhaiter la bienvenue à Jean Castex en laissant les gens se promener gratuitement. 
Ça sert à rien de pénaliser les gens... 
Pfff notion simple toujours pas maîtrisée en 2022, affligeant.",0,devant un écran,0,0,negatif
576,2022-10-19 17:44:18+00:00,LamilheMimi,@veritebeaute il a le sens de l'humour ! copain ou coquin ? #castex #RATP Rentre Avec Tes Pieds,2,Le Grand Hôtel de Balbec,0,0,negatif
577,2022-10-19 17:35:17+00:00,RTLFrance,🏆 Le prix du grand winner du jour est décerné à… @jeancastex qui a été choisi par @EmmanuelMacron pour devenir PDG de la #RATP (@izachoc) 👈 https://t.co/TxDor3Tq8l,6,France,1,1,positif
578,2022-10-19 17:27:05+00:00,granounours,"Situation compliquée pour Jean #Castex:
- Directeur de la #RATP, il va devoir prendre un peu les transports en commun pour montrer l'exemple
- Ex-Premier Ministre, il a une voiture avec chauffeur à vie

Choix cornélien en pleine sobriété énergétique ! 🐻",0,"#BZH, sous un arbre.",0,0,negatif
579,2022-10-19 17:24:46+00:00,Next_Alert,"⚠️ En répercussion d'un incident d'exploitation , le trafic est perturbé sur l’ensemble de la #Ligne12 #RATP RT @Ligne12_RATP",0,"Paris, France",0,0,negatif
580,2022-10-19 17:24:29+00:00,berblanc2,"Le Monde 19/10/22 « Nomination surprise de Jean Castex à la tête de la #RATP. » Un joli gros nonoss pour le bon chienchien d’@EmmanuelMacron. Et après, tu t’étonnes de la montée de la colère sociale ?",1,,0,0,negatif
581,2022-10-19 17:23:33+00:00,Ligne12_RATP,"⚠️ En répercussion d'un incident d'exploitation , le trafic est perturbé sur l’ensemble de la #Ligne12 #RATP",7,,5,0,negatif
582,2022-10-19 17:21:00+00:00,jeanzoubar,"cloporte de saint-ouen (station rebaptisée de la ligne 13) https://t.co/Vhq3Boayzj
#SNCF #RATP",0,paris,0,0,neutre
583,2022-10-19 17:20:06+00:00,LutteOuvriere,"#Castex  à la tête de la #ratp. 
La République bourgeoise reconnaissante fait un cadeau à un fidèle serviteur du patronat. Et de 1er ministre à PDG,
il reste dans le même monde !",39,France,0,14,negatif
584,2022-10-19 17:17:19+00:00,pointepern,#Castex c'est le mec qui a mis en place la T2A qui a détruit l'#hopital et assuré la gestion calamiteuse du #COVID19 du gouvernement #MacronLaHonte  ....On peut donc être serein pour la #RATP 🥳😏 https://t.co/88o6nkypw4,65,Ma Bretagne quand elle pleut,8,39,negatif
585,2022-10-19 17:17:01+00:00,ben5113massilia,Les transports en commun #parisien sont pas prêt de s'accélérer #RATP https://t.co/LQWFNLbaWS,0,"Reims, Champagne-Ardenne",0,0,neutre
586,2022-10-19 17:16:49+00:00,Tweeteusedu92,Nous sommes sauvés … 🧐 #RATP https://t.co/aRuLl205zo,0,"Suresnes, France",0,0,neutre
587,2022-10-19 17:16:29+00:00,Speakfrenchy,"#MacronDEGAGE #Castex #RATP #BFMTV #hdpros2 #cnews #ElisabethBorne #MotionDeCensure 

LA RATP VEUT RAJEUNIR SON IMAGE ! 
Encore une erreur de casting de Macron; https://t.co/sJFxyOUw80",0,,0,0,negatif
588,2022-10-19 17:06:46+00:00,SoleDORIAN,"@Strategies Après avoir pris le métro comme un usager lambda, il prend la direction de la #RATP 😉 Sympa le pantouflage ""sur mesure""...😏",0,MARSEILLE,0,0,negatif
589,2022-10-19 17:06:14+00:00,NjLaure,Vu l état de la #RATP ça va être qque chose + t es incompétent + tu as des chances de faire partie de l élite . Ils se protègent en tte eux https://t.co/k3u7ndm5jF,5,🇫🇷douce France ?,1,2,negatif
590,2022-10-19 17:02:00+00:00,Ugo_Mozzi,« Je traverse la rue et je vous trouve un travail » est une petite phrase prononcée par Emmanuel Macron le 15 septembre 2018 . #Castex #RATP https://t.co/h8url4JTbE,0,,0,0,negatif
591,2022-10-19 17:01:36+00:00,FaitsetSources,"Après avoir écouté Bérangère Bonte, sur @franceinfo, j'ai l'honneur d'être le premier à retweeter ceci.
#Castex #RATP #photo https://t.co/X2TICnYWAG",2,"Tallinn, Estonie",0,0,negatif
592,2022-10-19 17:01:12+00:00,LoVanyanVK,"#RATP #SNCF Malaise voyageur sur la ligne 1, 2, 6, et à Gare du Nord... vous vous foutrez pas de notre geule un peu là???!!! #RER",0,,0,0,negatif
593,2022-10-19 16:56:10+00:00,Next_Alert,@Ligne1_RATP Faux il a été interrompu ! Terminus Porte maillot... Ce qui est bien c'est qu'avec la #RATP c'est qu'elle nous rappelle qu'on est jamais loin de la piste cyclable.. Merci pour le sport... J'espère que la personne a pas souffert et qu'elle est…RT Urban_Samurai92,0,"Paris, France",0,0,negatif
594,2022-10-19 16:55:04+00:00,Urban_Samurai92,@Ligne1_RATP Faux il a été interrompu ! Terminus Porte maillot... Ce qui est bien c'est qu'avec la #RATP c'est qu'elle nous rappelle qu'on est jamais loin de la piste cyclable.. Merci pour le sport... J'espère que la personne a pas souffert et qu'elle est morte en paix 🙏 https://t.co/LZPG9V268U,0,Paris,0,0,negatif
595,2022-10-19 16:53:37+00:00,Lebienpublic,"Jean #Castex choisi par Emmanuel #Macron comme PDG de la #RATP

https://t.co/oFhX5CQnDW https://t.co/eWI1OckIqP",3,Dijon - France,1,0,negatif
596,2022-10-19 16:51:23+00:00,radicallibre77,"Jean #Castex choisi par Macron pour prendre la tête de la #RATP #LePiston
(j'adore cette vidéo dont je ne connais pas le génial auteur) https://t.co/ZQPfTIxbSl",3,Val d'Europe - 77,2,1,neutre
597,2022-10-19 16:51:01+00:00,Supermedia_off,"🇫🇷 FLASH - Jean #Castex va prendre la tête de la #RATP. Ce « recasage » de l'ex 1er ministre, comme celui d'autres anciens ministres de #Macron, indigne les oppositions. 
(franceinfo, RTL) https://t.co/Uyhxo60pKf",1,Paris,0,2,neutre
598,2022-10-19 16:48:10+00:00,Next_Alert,✅ L’incident lié à un malaise voyageur à la station Pont de Neuilly est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne1 #RATP RT @Ligne1_RATP,0,"Paris, France",0,0,positif
599,2022-10-19 16:47:23+00:00,Ligne1_RATP,✅ L’incident lié à un malaise voyageur à la station Pont de Neuilly est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne1 #RATP,1,,0,0,negatif
600,2022-10-19 16:45:30+00:00,Garniergregory1,A part pour exciter les agents @RATPgroup quel est l’objectif de nommer @JeanCASTEX au poste de PDG. Visiblement son parcours ne justifie en rien ce poste à gestion d’entreprise. La politique n’a donc rien de carriériste🤔🤔 #RATP @EmmanuelMacron @Renaissance @Elisabeth_Borne,1,"Pays de la Loire, France",1,1,negatif
601,2022-10-19 16:44:53+00:00,blogtransfer,"8 personnes au m2 dans le RER. En pleine reprise de l'épidémie, le COVID remerciera les grévistes de la #RATP",0,Plessis-Robinson,0,0,negatif
602,2022-10-19 16:41:42+00:00,actufr94,"#greve #SNCF et #RATP : les prévisions de trafic sur le #RER, Transilien et tramway ce jeudi ⤵ https://t.co/bFiO7DB8xt",0,Val-de-Marne,0,0,positif
603,2022-10-19 16:41:35+00:00,actufr93,"#greve #SNCF et #RATP : les prévisions de trafic sur le #RER, Transilien et tramway ce jeudi ⤵ https://t.co/tFkSjxjv0l",0,Seine-Saint-Denis,0,0,positif
604,2022-10-19 16:41:28+00:00,actufr92,"#greve #SNCF et #RATP : les prévisions de trafic sur le #RER, Transilien et tramway ce jeudi ⤵ https://t.co/I3joxPoNxd",0,Hauts-de-Seine,0,0,positif
605,2022-10-19 16:41:08+00:00,actufrparis,"#greve #SNCF et #RATP : les prévisions de trafic sur le #RER, Transilien et tramway ce jeudi ⤵ https://t.co/84t9JOYzFO",2,"Paris, France",0,1,positif
606,2022-10-19 16:37:11+00:00,jeanphil20000,"Imaginez la #grève que les #cheminots pourraient declencher pour moins que ça 🤔
#castex #RATP https://t.co/hfE6S1kiq1",1,,0,0,neutre
607,2022-10-19 16:34:18+00:00,SeRistori,"« À compter de 15 jours, et pour une période de 15 jours, les trains arriveront au bout de 15 jours ! » #RATP #JeanCASTEX https://t.co/3K0D5OYkFF",1,"Bastia, France",0,0,negatif
608,2022-10-19 16:33:45+00:00,Ligne1_RATP,"⚠️ En répercussion d’un malaise voyageur à la station Pont de Neuilly, le trafic est perturbé sur l’ensemble de la #Ligne1 #RATP",0,,2,0,negatif
609,2022-10-19 16:33:27+00:00,YanlleYann,c est quand même beau la magouille présidentielle quelle bande de pourris  #macron #castex #ratp https://t.co/X6Xpo55Qsh,0,"Paris, France",0,0,negatif
610,2022-10-19 16:33:18+00:00,Next_Alert,✅Fin d'incident. Le trafic est rétabli sur la #Ligne12 #RATP RT @Ligne12_RATP,0,"Paris, France",0,0,positif
611,2022-10-19 16:32:27+00:00,Ligne12_RATP,✅Fin d'incident. Le trafic est rétabli sur la #Ligne12 #RATP,2,,1,0,positif
612,2022-10-19 16:26:58+00:00,EBancalogic,"La nomination de Jean #Castex franchement c'est mérité, le mec était juste né pour devenir président de la #RATP (Radio des Accents du Terroir des Pyrénées)",1,,0,0,positif
613,2022-10-19 16:25:36+00:00,SergeLapinRATP,"👈 Bunny not so sad
À défaut de pousser la chansonnette sur scène, j’ai pu hacker le concert de @billieeilish, et j’en suis pas peu fier 😈 #SergeLeLapin #RATP https://t.co/6zo5WKtvb3",26,"Paris, France",1,1,negatif
614,2022-10-19 16:21:52+00:00,LefeuvreBenjam1,@MathildePanot Donc PDG de la #RATP c’est une retraite. Quel mépris du personnel de la @RATPgroup,0,,0,0,negatif
615,2022-10-19 16:21:52+00:00,Next_Alert,"⚠️ En répercussion d’un malaise voyageur à la station Pont de Neuilly, le trafic est perturbé sur l’ensemble de la #Ligne1 #RATP RT @Ligne1_RATP",0,"Paris, France",0,0,positif
616,2022-10-19 16:21:19+00:00,Bus_TVM,"⚠️Le trafic est légèrement perturbé dans les deux directions. Prévoir un temps d'attente supplémentaire de 4 minutes
#BusTVM #RATP",1,,0,0,negatif
617,2022-10-19 16:21:12+00:00,Ligne1_RATP,"⚠️ En répercussion d’un malaise voyageur à la station Pont de Neuilly, le trafic est perturbé sur l’ensemble de la #Ligne1 #RATP",1,,2,0,negatif
618,2022-10-19 16:18:31+00:00,jokienzlen,"Le président de la #RATP qui ne peut pas discuter avec le ministre des transports… ça va bien nous aider en IDF 🤦🏻‍♂️ est-ce possible en macronie de réfléchir à l’intérêt public plutôt qu’à se recaser dans tous les organismes de l’État (Bourguignon, Buzyn, Wargon…) 😒 @IDFC_SREC https://t.co/dOLOHrReiu",5,Alfortville (94),2,6,negatif
619,2022-10-19 16:17:31+00:00,fratlibega,La #RATP perdra sa tête... https://t.co/jOwxhQKhEU,2,,0,1,positif
620,2022-10-19 16:15:14+00:00,efalsanisi,"Avec des gens qui font comme vous @MathildePanot du blocage systématique des transports en France leur credo.. il vaut mieux un homme fort, patient et ayant le sens du dialogue à la tête de la #RATP. 
Mais je comprends que cela vous embête … #JeanCastex https://t.co/wZhx6IzELY",0,Paris,0,0,positif
621,2022-10-19 16:10:50+00:00,cr77France,@VarlanOlivier Une pensée pour les employés de la #RATP qui vont l’avoir sur le dos 😂😅🤣#Castex,0, France,0,0,positif
622,2022-10-19 16:08:44+00:00,sarima2981,Il commençait bien ce tweet… puis il est parti en cacahuète 🤷‍♀️ #Castex #RATP https://t.co/0aoyfPKqUF,0,,0,0,negatif
623,2022-10-19 16:07:24+00:00,AgefiFrance,"Quelques mois après avoir quitté son poste de Premier ministre, Jean Castex s’est trouvé un point de chute. Et ce n’est pas dans une entreprise privée. #RATP
https://t.co/gRypqhgPTj",0,"Paris, France",0,0,negatif
624,2022-10-19 16:04:31+00:00,Lofabinou,"@vpecresse @JeanCASTEX @RATPgroup Dit celle qui viole la #RATP et #TRANSILIEN depuis des années ! Décidément , la honte , vous ne connaissez pas !!!",0,"Paris, France",0,0,negatif
625,2022-10-19 16:03:39+00:00,PatControle,"@Valeurs Alors #macronMytho #MacronLaHonte 
@EmmanuelMacron
 , on continue dans le copinage. A combien de dizaines de milliers d'euros mensuel tu as décidé de le payer? A combien de millions as-tu envisagé son parachute d'or pour qu'il plombe une bonne fois pour toutes la #RATP ?",0,,0,0,negatif
626,2022-10-19 16:03:35+00:00,BVoltaire,"Après Jean Castex à la RATP, les recalés du macronisme ont vite été recasés ! - #JeanCastex #RATP
https://t.co/9NysBFZVkI
Il est un fait que ces mauvaises habitudes – tradition républicaine, objecteront les plus indulgents – commencent à faire sévèrement tousser. https://t.co/t0mJu8ivZL",22,"Paris, France",3,8,negatif
